Feedback_ID,Parent_Feedback,Sentiment_Label,Submission_Date,School_ID
2296,The science labs are well-equipped and my child loves experiments.,Positive,2025-04-07,1003
2297,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-02-12,1005
2298,The school’s open house was informative and well-organized.,Positive,2025-06-06,1002
2299,The school bus is often late and unreliable.,Negative,2025-02-24,1003
2300,The school encourages creativity and independent thinking.,Positive,2025-02-14,1001
2301,My child struggles with the math curriculum and needs more support.,Negative,2025-01-06,1003
2302,The art and music programs are outstanding.,Positive,2025-03-03,1003
2303,Teachers encourage students to ask questions and be curious.,Positive,2025-03-30,1001
2304,The sports facilities are not well maintained.,Negative,2025-03-25,1004
2305,My child feels safe and enjoys the extracurricular activities.,Positive,2025-01-28,1002
2306,The school does not address bullying issues effectively.,Negative,2025-06-20,1001
2307,There are not enough resources for special needs students.,Negative,2025-06-15,1001
2308,My child feels safe and enjoys the extracurricular activities.,Positive,2025-02-25,1001
2309,My child has made many friends and enjoys group activities.,Positive,2025-02-24,1004
2310,My child has made many friends and enjoys group activities.,Positive,2025-03-23,1001
2311,The school’s holiday events are fun for the whole family.,Positive,2025-06-19,1002
2312,My child’s classroom is too noisy and distracting.,Negative,2025-04-17,1005
2313,The school library has a great selection of books.,Positive,2025-05-11,1002
2314,The school nurse is attentive and caring.,Positive,2025-02-24,1003
2315,The playground equipment needs to be repaired.,Negative,2025-05-10,1001
2316,The after-school programs are excellent and very engaging.,Positive,2025-01-11,1004
2317,The playground equipment needs to be repaired.,Negative,2025-01-28,1003
2318,I am dissatisfied with the way discipline issues are handled.,Negative,2025-05-07,1003
2319,The school website is difficult to navigate and find information.,Negative,2025-01-14,1002
2320,The playground equipment needs to be repaired.,Negative,2025-06-25,1001
2321,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-05-18,1001
2322,The school does not offer enough field trips or outdoor activities.,Negative,2025-03-20,1003
2323,The school website is difficult to navigate and find information.,Negative,2025-05-23,1002
2324,The school website is difficult to navigate and find information.,Negative,2025-04-05,1002
2325,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-06-23,1002
2326,The school environment is welcoming and inclusive.,Positive,2025-04-02,1001
2327,The annual school play was a wonderful experience for my child.,Positive,2025-03-25,1002
2328,The science labs are well-equipped and my child loves experiments.,Positive,2025-03-15,1003
2329,The school nurse is attentive and caring.,Positive,2025-06-21,1004
2330,My child feels anxious about going to school due to peer pressure.,Negative,2025-06-30,1001
2331,The administration is slow to respond to parent concerns.,Negative,2025-04-25,1003
2332,My child’s classroom is too noisy and distracting.,Negative,2025-06-14,1002
2333,The teachers are very supportive and my child loves going to school.,Positive,2025-03-16,1004
2334,Teachers encourage students to ask questions and be curious.,Positive,2025-06-29,1003
2335,I appreciate the school’s focus on mental health and well-being.,Positive,2025-03-02,1002
2336,The school bus is often late and unreliable.,Negative,2025-01-21,1001
2337,The school encourages creativity and independent thinking.,Positive,2025-02-08,1004
2338,The school does not offer enough field trips or outdoor activities.,Negative,2025-06-10,1003
2339,The school’s holiday events are fun for the whole family.,Positive,2025-01-31,1002
2340,The school encourages creativity and independent thinking.,Positive,2025-04-21,1003
2341,My child struggles with the math curriculum and needs more support.,Negative,2025-03-11,1001
2342,I appreciate the regular updates on my child’s progress.,Positive,2025-04-16,1005
2343,My child’s classroom is too noisy and distracting.,Negative,2025-03-09,1005
2344,The school celebrates student achievements regularly.,Positive,2025-03-01,1003
2345,The homework load is overwhelming for my child.,Negative,2025-03-29,1002
2346,I appreciate the regular updates on my child’s progress.,Positive,2025-03-17,1005
2347,The sports facilities are excellent.,Positive,2025-04-01,1004
2348,The school environment is welcoming and inclusive.,Positive,2025-02-11,1004
2349,The school’s holiday events are fun for the whole family.,Positive,2025-03-02,1005
2350,The school bus is often late and unreliable.,Negative,2025-03-24,1001
2351,The sports facilities are not well maintained.,Negative,2025-02-25,1003
2352,The cafeteria food quality needs improvement.,Negative,2025-03-01,1003
2353,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-05-27,1003
2354,The teachers make learning fun and interactive.,Positive,2025-05-14,1002
2355,The school nurse is attentive and caring.,Positive,2025-02-20,1004
2356,The school does not provide enough support for students who are struggling academically.,Negative,2025-02-26,1005
2357,The school nurse is attentive and caring.,Positive,2025-02-04,1001
2358,My child feels safe and enjoys the extracurricular activities.,Positive,2025-05-04,1005
2359,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-16,1005
2360,The annual school play was a wonderful experience for my child.,Positive,2025-01-16,1004
2361,The school does not provide enough support for students who are struggling academically.,Negative,2025-06-13,1004
2362,I appreciate the regular updates on my child’s progress.,Positive,2025-06-25,1005
2363,I am dissatisfied with the way discipline issues are handled.,Negative,2025-02-03,1001
2364,My child’s classroom is too noisy and distracting.,Negative,2025-01-13,1005
2365,The school does not offer enough field trips or outdoor activities.,Negative,2025-04-26,1003
2366,The staff is always friendly and helpful.,Positive,2025-01-30,1003
2367,The sports facilities are excellent.,Positive,2025-06-12,1002
2368,The school’s holiday events are fun for the whole family.,Positive,2025-03-11,1001
2369,The school does not provide enough support for students who are struggling academically.,Negative,2025-03-26,1002
2370,The school grounds are clean and well-kept.,Positive,2025-03-06,1001
2371,The playground equipment needs to be repaired.,Negative,2025-04-28,1001
2372,The school encourages creativity and independent thinking.,Positive,2025-03-19,1002
2373,My child feels safe and enjoys the extracurricular activities.,Positive,2025-05-05,1001
2374,The principal is approachable and listens to parents’ concerns.,Positive,2025-05-24,1003
2375,The school does not provide enough support for students who are struggling academically.,Negative,2025-03-30,1004
2376,The school library has a great selection of books.,Positive,2025-05-02,1001
2377,My child struggles with the math curriculum and needs more support.,Negative,2025-04-04,1002
2378,The school nurse is attentive and caring.,Positive,2025-03-16,1002
2379,The school nurse is attentive and caring.,Positive,2025-06-13,1002
2380,The school encourages creativity and independent thinking.,Positive,2025-01-25,1003
2381,The school’s open house was informative and well-organized.,Positive,2025-03-12,1004
2382,The teachers make learning fun and interactive.,Positive,2025-03-09,1001
2383,I am dissatisfied with the way discipline issues are handled.,Negative,2025-01-02,1005
2384,My child’s reading skills have improved a lot this year.,Positive,2025-04-29,1003
2385,The school celebrates student achievements regularly.,Positive,2025-06-11,1004
2386,The school celebrates student achievements regularly.,Positive,2025-06-15,1005
2387,The playground equipment needs to be repaired.,Negative,2025-01-23,1002
2388,The teachers are very supportive and my child loves going to school.,Positive,2025-02-03,1003
2389,My child feels left out because of language barriers.,Negative,2025-02-23,1002
2390,The school does not offer enough field trips or outdoor activities.,Negative,2025-04-29,1005
2391,Communication about school events is poor and confusing.,Negative,2025-04-08,1005
2392,I feel that parent involvement is not encouraged enough.,Negative,2025-04-02,1005
2393,I appreciate the school’s focus on mental health and well-being.,Positive,2025-06-09,1002
2394,Teachers respond quickly to my concerns and emails.,Positive,2025-03-26,1002
2395,The after-school programs are excellent and very engaging.,Positive,2025-01-20,1001
2396,The school nurse is attentive and caring.,Positive,2025-01-06,1004
2397,The school bus is often late and unreliable.,Negative,2025-05-10,1001
2398,The sports facilities are excellent.,Positive,2025-06-20,1004
2399,The school website is difficult to navigate and find information.,Negative,2025-05-10,1005
2400,The sports facilities are excellent.,Positive,2025-04-14,1001
2401,The administration is slow to respond to parent concerns.,Negative,2025-05-24,1003
2402,The school grounds are clean and well-kept.,Positive,2025-06-29,1005
2403,The playground equipment needs to be repaired.,Negative,2025-04-26,1005
2404,I appreciate the regular updates on my child’s progress.,Positive,2025-04-19,1001
2405,The playground equipment needs to be repaired.,Negative,2025-01-28,1004
2406,There is a lack of diversity in the teaching staff.,Negative,2025-04-30,1004
2407,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-01-12,1005
2408,The cafeteria food quality needs improvement.,Negative,2025-01-14,1001
2409,My child’s classroom is too noisy and distracting.,Negative,2025-01-01,1002
2410,Teachers respond quickly to my concerns and emails.,Positive,2025-06-15,1005
2411,I am dissatisfied with the way discipline issues are handled.,Negative,2025-05-01,1003
2412,The after-school programs are excellent and very engaging.,Positive,2025-01-15,1005
2413,The school environment is welcoming and inclusive.,Positive,2025-05-21,1002
2414,My child has made many friends and enjoys group activities.,Positive,2025-03-09,1002
2415,My child feels safe and enjoys the extracurricular activities.,Positive,2025-02-02,1005
2416,The playground equipment needs to be repaired.,Negative,2025-03-29,1005
2417,The school bus is often late and unreliable.,Negative,2025-05-04,1005
2418,My child feels anxious about going to school due to peer pressure.,Negative,2025-04-03,1003
2419,The science labs are well-equipped and my child loves experiments.,Positive,2025-06-21,1005
2420,The cafeteria food quality needs improvement.,Negative,2025-01-17,1001
2421,The school nurse is attentive and caring.,Positive,2025-05-09,1005
2422,The principal is approachable and listens to parents’ concerns.,Positive,2025-02-03,1005
2423,Communication about school events is poor and confusing.,Negative,2025-02-27,1001
2424,The school’s open house was informative and well-organized.,Positive,2025-05-24,1004
2425,I am dissatisfied with the way discipline issues are handled.,Negative,2025-05-30,1002
2426,The school nurse is attentive and caring.,Positive,2025-05-20,1003
2427,The art and music programs are outstanding.,Positive,2025-05-30,1005
2428,The playground equipment needs to be repaired.,Negative,2025-04-27,1001
2429,The school’s open house was informative and well-organized.,Positive,2025-05-31,1002
2430,The school does not address bullying issues effectively.,Negative,2025-02-21,1002
2431,The playground equipment needs to be repaired.,Negative,2025-04-04,1004
2432,My child feels left out because of language barriers.,Negative,2025-06-05,1004
2433,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-02-15,1002
2434,There are not enough resources for special needs students.,Negative,2025-01-17,1002
2435,There are not enough resources for special needs students.,Negative,2025-01-25,1004
2436,The school grounds are clean and well-kept.,Positive,2025-06-19,1005
2437,Teachers respond quickly to my concerns and emails.,Positive,2025-05-14,1003
2438,The parent-teacher meetings are too short and rushed.,Negative,2025-03-14,1003
2439,The school library has a great selection of books.,Positive,2025-03-15,1005
2440,The school celebrates student achievements regularly.,Positive,2025-03-27,1004
2441,I feel that parent involvement is not encouraged enough.,Negative,2025-02-02,1002
2442,The after-school programs are excellent and very engaging.,Positive,2025-05-10,1004
2443,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-01-28,1005
2444,There is a lack of diversity in the teaching staff.,Negative,2025-06-12,1004
2445,My child feels safe and enjoys the extracurricular activities.,Positive,2025-06-20,1004
2446,My child feels left out because of language barriers.,Negative,2025-04-15,1004
2447,The administration is slow to respond to parent concerns.,Negative,2025-01-25,1005
2448,My child’s reading skills have improved a lot this year.,Positive,2025-04-24,1003
2449,There is a lack of diversity in the teaching staff.,Negative,2025-03-09,1001
2450,The teachers are very supportive and my child loves going to school.,Positive,2025-06-09,1002
2451,My child’s classroom is too noisy and distracting.,Negative,2025-02-07,1002
2452,I appreciate the regular updates on my child’s progress.,Positive,2025-01-15,1004
2453,The school grounds are clean and well-kept.,Positive,2025-02-04,1005
2454,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-06-07,1002
2455,The school does not offer enough field trips or outdoor activities.,Negative,2025-04-10,1004
2456,The administration is slow to respond to parent concerns.,Negative,2025-06-02,1002
2457,Teachers encourage students to ask questions and be curious.,Positive,2025-05-28,1002
2458,The school environment is welcoming and inclusive.,Positive,2025-03-14,1001
2459,The school’s holiday events are fun for the whole family.,Positive,2025-02-04,1002
2460,The school library has a great selection of books.,Positive,2025-05-29,1003
2461,The teachers make learning fun and interactive.,Positive,2025-04-21,1002
2462,My child feels left out because of language barriers.,Negative,2025-01-17,1003
2463,The administration is slow to respond to parent concerns.,Negative,2025-05-15,1001
2464,The school does not offer enough field trips or outdoor activities.,Negative,2025-05-04,1001
2465,There is a lack of diversity in the teaching staff.,Negative,2025-03-05,1001
2466,I appreciate the school’s focus on mental health and well-being.,Positive,2025-02-24,1001
2467,The art and music programs are outstanding.,Positive,2025-05-06,1005
2468,My child feels left out because of language barriers.,Negative,2025-06-22,1003
2469,The playground equipment needs to be repaired.,Negative,2025-03-09,1001
2470,Communication about school events is poor and confusing.,Negative,2025-03-29,1004
2471,My child feels safe and enjoys the extracurricular activities.,Positive,2025-05-18,1005
2472,My child has made many friends and enjoys group activities.,Positive,2025-03-24,1003
2473,The administration is slow to respond to parent concerns.,Negative,2025-05-25,1002
2474,I appreciate the regular updates on my child’s progress.,Positive,2025-04-09,1002
2475,I am dissatisfied with the way discipline issues are handled.,Negative,2025-04-06,1003
2476,The school’s holiday events are fun for the whole family.,Positive,2025-06-09,1001
2477,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-02-05,1003
2478,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-05-24,1002
2479,My child has made many friends and enjoys group activities.,Positive,2025-05-07,1004
2480,Communication about school events is poor and confusing.,Negative,2025-03-20,1003
2481,The sports facilities are excellent.,Positive,2025-05-18,1005
2482,The administration is slow to respond to parent concerns.,Negative,2025-05-31,1005
2483,There is too much emphasis on standardized testing.,Negative,2025-02-05,1003
2484,The science labs are well-equipped and my child loves experiments.,Positive,2025-03-18,1002
2485,The parent-teacher meetings are too short and rushed.,Negative,2025-03-30,1005
2486,My child’s classroom is too noisy and distracting.,Negative,2025-03-28,1003
2487,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-01-14,1003
2488,My child struggles with the math curriculum and needs more support.,Negative,2025-01-25,1002
2489,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-02-27,1004
2490,The school bus is often late and unreliable.,Negative,2025-05-17,1002
2491,The principal is approachable and listens to parents’ concerns.,Positive,2025-02-11,1001
2492,The administration is slow to respond to parent concerns.,Negative,2025-01-13,1004
2493,My child feels left out because of language barriers.,Negative,2025-04-12,1003
2494,The school website is difficult to navigate and find information.,Negative,2025-04-16,1004
2495,My child struggles with the math curriculum and needs more support.,Negative,2025-01-31,1003
2496,The principal is approachable and listens to parents’ concerns.,Positive,2025-03-28,1003
2497,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-25,1001
2498,There is too much emphasis on standardized testing.,Negative,2025-05-10,1004
2499,Communication about school events is poor and confusing.,Negative,2025-05-18,1003
2500,My child’s classroom is too noisy and distracting.,Negative,2025-06-02,1003
2501,The school environment is welcoming and inclusive.,Positive,2025-01-21,1002
2502,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-05-26,1003
2503,The parent-teacher meetings are too short and rushed.,Negative,2025-01-21,1001
2504,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-04-20,1002
2505,My child feels left out because of language barriers.,Negative,2025-05-21,1004
2506,The school website is difficult to navigate and find information.,Negative,2025-05-06,1002
2507,The staff is always friendly and helpful.,Positive,2025-06-03,1004
2508,The art and music programs are outstanding.,Positive,2025-05-16,1004
2509,The school library has a great selection of books.,Positive,2025-03-09,1002
2510,My child feels safe and enjoys the extracurricular activities.,Positive,2025-06-28,1005
2511,The after-school programs are excellent and very engaging.,Positive,2025-06-13,1001
2512,The school nurse is attentive and caring.,Positive,2025-01-31,1005
2513,The teachers make learning fun and interactive.,Positive,2025-04-18,1004
2514,The sports facilities are not well maintained.,Negative,2025-05-17,1005
2515,I feel that parent involvement is not encouraged enough.,Negative,2025-03-26,1002
2516,There is a lack of communication between teachers and parents.,Negative,2025-06-21,1004
2517,There is a lack of communication between teachers and parents.,Negative,2025-05-19,1003
2518,The school grounds are clean and well-kept.,Positive,2025-03-02,1005
2519,The staff is always friendly and helpful.,Positive,2025-03-30,1002
2520,The staff is always friendly and helpful.,Positive,2025-03-20,1005
2521,Communication about school events is poor and confusing.,Negative,2025-04-14,1004
2522,The school does not offer enough field trips or outdoor activities.,Negative,2025-05-10,1003
2523,There is a lack of communication between teachers and parents.,Negative,2025-03-12,1005
2524,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-06-22,1002
2525,The school grounds are clean and well-kept.,Positive,2025-03-10,1005
2526,There is a lack of diversity in the teaching staff.,Negative,2025-04-12,1001
2527,The teachers are very supportive and my child loves going to school.,Positive,2025-05-05,1005
2528,The after-school programs are excellent and very engaging.,Positive,2025-05-15,1004
2529,The parent-teacher meetings are too short and rushed.,Negative,2025-01-25,1003
2530,The school library has a great selection of books.,Positive,2025-05-03,1002
2531,My child’s classroom is too noisy and distracting.,Negative,2025-02-06,1003
2532,My child has made many friends and enjoys group activities.,Positive,2025-06-02,1005
2533,The playground equipment needs to be repaired.,Negative,2025-01-19,1001
2534,The school’s open house was informative and well-organized.,Positive,2025-03-03,1001
2535,The sports facilities are excellent.,Positive,2025-04-26,1001
2536,The school grounds are clean and well-kept.,Positive,2025-04-29,1004
2537,The school encourages creativity and independent thinking.,Positive,2025-01-16,1002
2538,The school’s holiday events are fun for the whole family.,Positive,2025-03-24,1002
2539,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-02-03,1005
2540,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-06-08,1004
2541,I appreciate the regular updates on my child’s progress.,Positive,2025-03-18,1002
2542,I appreciate the regular updates on my child’s progress.,Positive,2025-03-18,1004
2543,The principal is approachable and listens to parents’ concerns.,Positive,2025-01-03,1002
2544,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-06-13,1003
2545,The playground equipment needs to be repaired.,Negative,2025-05-25,1002
2546,The school nurse is attentive and caring.,Positive,2025-04-11,1001
2547,I feel that parent involvement is not encouraged enough.,Negative,2025-01-26,1001
2548,My child feels left out because of language barriers.,Negative,2025-05-22,1003
2549,The cafeteria food quality needs improvement.,Negative,2025-06-23,1004
2550,The sports facilities are not well maintained.,Negative,2025-05-27,1001
2551,The teachers are very supportive and my child loves going to school.,Positive,2025-06-19,1002
2552,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-01-30,1003
2553,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-05-24,1005
2554,Communication about school events is poor and confusing.,Negative,2025-02-03,1004
2555,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-02-07,1001
2556,The school’s open house was informative and well-organized.,Positive,2025-04-18,1003
2557,The teachers make learning fun and interactive.,Positive,2025-01-30,1004
2558,There is a lack of diversity in the teaching staff.,Negative,2025-01-30,1005
2559,My child’s reading skills have improved a lot this year.,Positive,2025-05-18,1004
2560,The after-school programs are excellent and very engaging.,Positive,2025-02-28,1002
2561,The staff is always friendly and helpful.,Positive,2025-05-26,1002
2562,The school celebrates student achievements regularly.,Positive,2025-01-01,1001
2563,The school environment is welcoming and inclusive.,Positive,2025-04-25,1004
2564,Teachers encourage students to ask questions and be curious.,Positive,2025-06-13,1002
2565,There is a lack of communication between teachers and parents.,Negative,2025-04-18,1001
2566,My child feels anxious about going to school due to peer pressure.,Negative,2025-02-15,1003
2567,The annual school play was a wonderful experience for my child.,Positive,2025-03-10,1001
2568,The school library has a great selection of books.,Positive,2025-03-18,1002
2569,My child feels safe and enjoys the extracurricular activities.,Positive,2025-05-05,1001
2570,The science labs are well-equipped and my child loves experiments.,Positive,2025-05-31,1004
2571,The school grounds are clean and well-kept.,Positive,2025-04-19,1002
2572,The school’s open house was informative and well-organized.,Positive,2025-01-24,1001
2573,My child struggles with the math curriculum and needs more support.,Negative,2025-03-15,1004
2574,The teachers make learning fun and interactive.,Positive,2025-01-03,1001
2575,My child’s reading skills have improved a lot this year.,Positive,2025-06-09,1003
2576,My child feels anxious about going to school due to peer pressure.,Negative,2025-06-29,1003
2577,My child feels safe and enjoys the extracurricular activities.,Positive,2025-01-04,1002
2578,My child’s reading skills have improved a lot this year.,Positive,2025-01-14,1001
2579,My child has made many friends and enjoys group activities.,Positive,2025-05-19,1001
2580,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-05-24,1003
2581,The after-school programs are excellent and very engaging.,Positive,2025-01-02,1004
2582,The school library has a great selection of books.,Positive,2025-05-25,1001
2583,The art and music programs are outstanding.,Positive,2025-05-19,1003
2584,Communication about school events is poor and confusing.,Negative,2025-04-22,1003
2585,My child’s reading skills have improved a lot this year.,Positive,2025-06-25,1005
2586,The cafeteria food quality needs improvement.,Negative,2025-05-06,1003
2587,There is too much emphasis on standardized testing.,Negative,2025-03-19,1004
2588,The school website is difficult to navigate and find information.,Negative,2025-04-28,1001
2589,The art and music programs are outstanding.,Positive,2025-06-24,1005
2590,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-02-28,1004
2591,The science labs are well-equipped and my child loves experiments.,Positive,2025-06-04,1003
2592,There is a lack of communication between teachers and parents.,Negative,2025-01-19,1001
2593,The homework load is overwhelming for my child.,Negative,2025-04-27,1001
2594,The staff is always friendly and helpful.,Positive,2025-01-12,1001
2595,The school’s holiday events are fun for the whole family.,Positive,2025-01-23,1005
2596,The school website is difficult to navigate and find information.,Negative,2025-05-19,1002
2597,The after-school programs are excellent and very engaging.,Positive,2025-06-26,1002
2598,Teachers respond quickly to my concerns and emails.,Positive,2025-06-25,1001
2599,I feel that parent involvement is not encouraged enough.,Negative,2025-06-05,1004
2600,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-02-03,1003
2601,The school does not provide enough support for students who are struggling academically.,Negative,2025-04-08,1003
2602,The art and music programs are outstanding.,Positive,2025-03-19,1005
2603,The school library has a great selection of books.,Positive,2025-06-08,1003
2604,The school environment is welcoming and inclusive.,Positive,2025-01-31,1004
2605,The principal is approachable and listens to parents’ concerns.,Positive,2025-05-03,1002
2606,The school grounds are clean and well-kept.,Positive,2025-06-04,1004
2607,There is too much emphasis on standardized testing.,Negative,2025-06-22,1005
2608,I am dissatisfied with the way discipline issues are handled.,Negative,2025-06-25,1001
2609,The after-school programs are excellent and very engaging.,Positive,2025-02-20,1003
2610,My child feels safe and enjoys the extracurricular activities.,Positive,2025-02-10,1003
2611,The teachers make learning fun and interactive.,Positive,2025-03-23,1002
2612,The staff is always friendly and helpful.,Positive,2025-05-20,1005
2613,The school does not offer enough field trips or outdoor activities.,Negative,2025-06-27,1003
2614,My child struggles with the math curriculum and needs more support.,Negative,2025-04-10,1005
2615,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-05-27,1001
2616,My child struggles with the math curriculum and needs more support.,Negative,2025-05-28,1004
2617,The school’s open house was informative and well-organized.,Positive,2025-05-16,1002
2618,The school’s open house was informative and well-organized.,Positive,2025-04-02,1003
2619,The principal is approachable and listens to parents’ concerns.,Positive,2025-04-24,1004
2620,The principal is approachable and listens to parents’ concerns.,Positive,2025-03-17,1001
2621,The school nurse is attentive and caring.,Positive,2025-05-23,1002
2622,The sports facilities are not well maintained.,Negative,2025-05-31,1001
2623,The homework load is overwhelming for my child.,Negative,2025-06-08,1003
2624,The school does not address bullying issues effectively.,Negative,2025-06-19,1001
2625,The homework load is overwhelming for my child.,Negative,2025-04-06,1002
2626,My child feels left out because of language barriers.,Negative,2025-06-08,1002
2627,The cafeteria food quality needs improvement.,Negative,2025-04-24,1002
2628,The school does not offer enough field trips or outdoor activities.,Negative,2025-03-20,1005
2629,The school’s open house was informative and well-organized.,Positive,2025-03-25,1004
2630,The sports facilities are excellent.,Positive,2025-06-19,1003
2631,I appreciate the school’s focus on mental health and well-being.,Positive,2025-05-26,1002
2632,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-06-19,1001
2633,The school grounds are clean and well-kept.,Positive,2025-03-24,1001
2634,My child feels safe and enjoys the extracurricular activities.,Positive,2025-01-15,1005
2635,Teachers encourage students to ask questions and be curious.,Positive,2025-01-03,1003
2636,My child feels left out because of language barriers.,Negative,2025-06-26,1005
2637,The art and music programs are outstanding.,Positive,2025-03-31,1001
2638,My child feels safe and enjoys the extracurricular activities.,Positive,2025-03-24,1003
2639,My child feels left out because of language barriers.,Negative,2025-01-05,1003
2640,My child’s classroom is too noisy and distracting.,Negative,2025-06-06,1002
2641,Communication about school events is poor and confusing.,Negative,2025-06-02,1004
2642,There are not enough resources for special needs students.,Negative,2025-06-30,1005
2643,The staff is always friendly and helpful.,Positive,2025-03-01,1001
2644,My child’s reading skills have improved a lot this year.,Positive,2025-05-11,1004
2645,The sports facilities are not well maintained.,Negative,2025-06-21,1005
2646,The school website is difficult to navigate and find information.,Negative,2025-06-16,1001
2647,My child feels left out because of language barriers.,Negative,2025-03-21,1005
2648,My child’s classroom is too noisy and distracting.,Negative,2025-01-26,1005
2649,The homework load is overwhelming for my child.,Negative,2025-03-07,1001
2650,The principal is approachable and listens to parents’ concerns.,Positive,2025-06-07,1004
2651,The art and music programs are outstanding.,Positive,2025-06-07,1003
2652,The after-school programs are excellent and very engaging.,Positive,2025-02-04,1005
2653,Teachers encourage students to ask questions and be curious.,Positive,2025-05-06,1005
2654,I feel that parent involvement is not encouraged enough.,Negative,2025-01-14,1001
2655,The art and music programs are outstanding.,Positive,2025-04-26,1004
2656,The school encourages creativity and independent thinking.,Positive,2025-05-01,1003
2657,My child struggles with the math curriculum and needs more support.,Negative,2025-03-05,1001
2658,The school’s open house was informative and well-organized.,Positive,2025-05-08,1004
2659,I appreciate the school’s focus on mental health and well-being.,Positive,2025-03-05,1005
2660,The sports facilities are excellent.,Positive,2025-02-19,1004
2661,The school celebrates student achievements regularly.,Positive,2025-03-26,1004
2662,My child feels anxious about going to school due to peer pressure.,Negative,2025-02-01,1003
2663,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-18,1001
2664,I appreciate the school’s focus on mental health and well-being.,Positive,2025-05-14,1003
2665,The school’s holiday events are fun for the whole family.,Positive,2025-05-06,1003
2666,My child feels anxious about going to school due to peer pressure.,Negative,2025-06-27,1005
2667,The teachers make learning fun and interactive.,Positive,2025-03-17,1002
2668,The school grounds are clean and well-kept.,Positive,2025-05-22,1005
2669,The school’s holiday events are fun for the whole family.,Positive,2025-03-07,1002
2670,The sports facilities are excellent.,Positive,2025-03-06,1002
2671,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-04-22,1005
2672,I appreciate the regular updates on my child’s progress.,Positive,2025-04-06,1005
2673,The school’s holiday events are fun for the whole family.,Positive,2025-06-13,1004
2674,The school does not address bullying issues effectively.,Negative,2025-03-31,1002
2675,There is a lack of communication between teachers and parents.,Negative,2025-06-23,1003
2676,My child struggles with the math curriculum and needs more support.,Negative,2025-02-16,1003
2677,The homework load is overwhelming for my child.,Negative,2025-02-21,1005
2678,The homework load is overwhelming for my child.,Negative,2025-06-29,1003
2679,The parent-teacher meetings are too short and rushed.,Negative,2025-04-10,1002
2680,The school library has a great selection of books.,Positive,2025-01-01,1003
2681,I feel that parent involvement is not encouraged enough.,Negative,2025-01-24,1005
2682,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-06-28,1004
2683,The school does not provide enough support for students who are struggling academically.,Negative,2025-01-26,1004
2684,There is a lack of communication between teachers and parents.,Negative,2025-05-04,1005
2685,The administration is slow to respond to parent concerns.,Negative,2025-02-17,1003
2686,I appreciate the school’s focus on mental health and well-being.,Positive,2025-01-15,1002
2687,The parent-teacher meetings are too short and rushed.,Negative,2025-01-20,1005
2688,The school celebrates student achievements regularly.,Positive,2025-01-19,1001
2689,The school does not offer enough field trips or outdoor activities.,Negative,2025-02-01,1002
2690,The annual school play was a wonderful experience for my child.,Positive,2025-04-07,1004
2691,My child’s classroom is too noisy and distracting.,Negative,2025-03-17,1004
2692,The staff is always friendly and helpful.,Positive,2025-03-14,1003
2693,The school environment is welcoming and inclusive.,Positive,2025-04-18,1005
2694,There is too much emphasis on standardized testing.,Negative,2025-01-23,1002
2695,The school does not provide enough support for students who are struggling academically.,Negative,2025-02-27,1003
2696,The annual school play was a wonderful experience for my child.,Positive,2025-04-17,1002
2697,My child feels anxious about going to school due to peer pressure.,Negative,2025-01-08,1005
2698,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-02-08,1004
2699,My child feels left out because of language barriers.,Negative,2025-01-05,1003
2700,The school encourages creativity and independent thinking.,Positive,2025-04-13,1003
2701,The school does not address bullying issues effectively.,Negative,2025-06-13,1003
2702,The art and music programs are outstanding.,Positive,2025-04-30,1003
